timestamp,symbol,timeframe,open,high,low,close,volume,ha_open,ha_high,ha_low,ha_close,psar_value,psar_signal,stochastic_k,stochastic_d,k_in_range,psar_signal_match,candle_color,candle_type,candle_conditions_met,alert_triggered,scan_id,scan_name,condition_id,kline_start,kline_end,signaldirection,processing_time,error_message
2025-10-30 10:17:00,BANKNIFTY25NOV62000CE,1minute,42.6,43.05,42.6,42.95,0,43.01,43.05,42.6,42.8,44.1,-1,8.08,12.65,False,False,red,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 10:18:03,"K value 8.075593074385544 out of range [10, 100]"
2025-10-30 11:37:00,BANKNIFTY25NOV62000CE,1minute,42.0,42.3,42.0,42.3,0,42.11,42.3,42.0,42.15,42.4,0,19.96,16.87,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:38:02,"PSAR signal mismatch: expected 1, got 0.0"
2025-10-30 11:49:00,BANKNIFTY25NOV62000CE,1minute,42.0,42.15,41.9,42.1,0,42.03,42.15,41.9,42.04,42.69,0,20.85,18.1,True,False,green,2,False,False,25,G6 B - S1,6,10.0,100.0,1,2025-10-30 11:50:58,"PSAR signal mismatch: expected 1, got 0.0"
